"key" "Exped." "Year" "Month" "Date.x" "Bathymetry" "Slope" "distPort" "distCoast" "FE_DriftingLongline" "FE_OtherFishing" "FE_Trawlers" "FE_FixedGear" "FE_PurseSeine" "TERRITORY1" "RuleofLaw_mean" "NoViolence_mean" "GovernmentEffectiveness_mean" "Voice_mean" "Corruption_mean" "distSeamounts" "MarineEcosystemDependency" "conflicts" "HDI_mean" "SST_mean" "sst_week" "CHL" "SST_sd" "PP" "protection" "distCoralReef" "distMarket" "TravelTime_market" "mean_lat" "mean_long" "mean_maxsize" "std_maxsize" "cv_maxsize" "median_maxsize" "string_number" "mean_meansize" "std_meansize" "cv_meansize" "median_meansize" "mean_mediansize" "std_mediansize" "cv_mediansize" "median_mediansize" "excess_mass" "modes_p_value" "unimode" "first_mode" "second_mode" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup" "bruvs_type"
"11" "Abrolhos_2007_CMF__2007-05-29" "Abrolhos_2007_CMF" 2007 5 "2007-05-29" -33.0909090909091 89.626015403054 5.52600534395738 3358.5827647374 NA NA 0 0 0.169288195669651 "Australia" 1.77 0.97 1.62 1.41 1.89 251076.669956103 0.095532 1 0.932 22.5044390938499 21.7049999237061 0.433325506069443 0.542965301058509 481.335003939542 "All" 2258.67409124839 386991.034885894 621.960461480712 -28.8503944122582 113.902770197691 15.0355103100963 24.6558444282674 1.63984087801204 2.57493567248534 22 0.0787692657282918 0.209280003824265 2.65687386938656 0.0303621925 0.0787692657282918 0.209280003824265 2.65687386938656 0.0303621925 0.0581113801452782 0 0.252677811754459 0.195912831725234 81.9244270291499 -1.18760098705076 -1.21093098705076 -1.16465098705076 "benthic"
"12" "Abrolhos_2010__2010-05-30" "Abrolhos_2010" 2010 5 "2010-05-30" -34.3888888888889 89.7111375596788 7.02401230070326 4680.26201008413 NA 0 0 0 NA "Australia" 1.77 0.97 1.62 1.41 1.89 253254.868403393 0.095532 1 0.932 22.5083329942491 22.4599990844727 0.423097908496857 0.536202708880107 472.613115098741 "All" 4019.40790633371 390792.509810769 617.717820793593 -28.8381875727944 113.917129710995 8.90624749541347 10.1718649121634 1.14210445166741 2.45938314047533 9 0.0790964305212216 0.0470916790972912 0.595370471043652 0.06269712 0.0790964305212216 0.0470916790972912 0.595370471043652 0.06269712 0.145383408794184 0 0.140279290211893 0.112000362724411 25.789987684235 -1.16469339751813 -1.19257339751812 -1.13716339751813 "benthic"
"13" "Abrolhos_2010__2010-05-31" "Abrolhos_2010" 2010 5 "2010-05-31" -26.6740740740741 89.5953055487739 10.302554430785 5775.68046447231 NA 0 0 0 0.133549382289251 "Australia" 1.77 0.97 1.62 1.41 1.89 257423.809479329 0.095532 1 0.932 22.4890117645264 22.5329990386963 0.378631858913987 0.52365063517182 434.575844093605 "All" 5528.98262461823 393595.909742428 615.960461480712 -28.8160665534351 113.955481494911 6.33114345585824 4.4850306364524 0.708407678284777 4.59833459938931 27 0.229898145535767 0.370707554464642 1.6124860581225 0.08666343 0.229898145535767 0.370707554464642 1.6124860581225 0.08666343 0.0668451683937576 0 0.277035101379163 0.18379493610623 16.4087518895206 -1.01048161263724 -1.02667161263724 -0.994301612637242 "benthic"
"14" "Albany_2007__2007-11-06" "Albany_2007" 2007 11 "2007-11-06" -41.7777777777778 89.9572707282172 16.6079871389601 1000.46635171745 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 235497.098005045 0.095532 1 0.932 19.4649996227688 17.5249996185303 0.35543247891797 0.430808678269386 317.588609483507 NA 1038911.07716541 384355.37568122 450.943217538009 -35.0183646669555 118.151867580905 3.33767578547372 3.03218704444258 0.908472613679048 3.29701618525064 18 0.175275196223945 0.10092471123488 0.575807150179599 0.14712255 0.175275196223945 0.10092471123488 0.575807150179599 0.14712255 0.0734449394703705 0 0.235589329044497 0.192604719845778 12.0325601010484 -0.996180949541569 -1.02744094954157 -0.964910949541569 "benthic"
"15" "Albany_2007__2007-11-08" "Albany_2007" 2007 11 "2007-11-08" -53.1875 89.8669414520264 26.8383259177208 3315.35860431061 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 237900.295601206 0.095532 1 0.932 19.4451767802238 17.3950004577637 0.318027901463211 0.404376193881035 303.08047580719 NA 1036905.61568933 384942.244223272 442.286363288516 -34.9645525374254 118.256583143351 4.68286031785437 5.1700687055764 1.10404076881483 3.15443395434708 32 0.237595991533952 0.317883053402446 1.33791421037935 0.1549858 0.237595991533952 0.317883053402446 1.33791421037935 0.1549858 0.0628768991599075 0 0.246037407811615 0.232483649734871 15.4899920933882 -1.00706584851654 -1.03007584851654 -0.984065848516543 "benthic"
"16" "Albany_2007__2007-11-09" "Albany_2007" 2007 11 "2007-11-09" -51.9444444444444 89.9042544894748 22.9469889534844 1286.84746246928 NA NA NA 0 NA "Australia" 1.77 0.97 1.62 1.41 1.89 234771.299055457 0.095532 1 0.932 19.4680363337199 17.4375 0.313264614178075 0.415955511232217 303.031597561306 NA 1039790.96025065 387165.258363491 451.286363288517 -35.0025945042474 118.219855162717 5.88522304532301 7.82476985273775 1.32956215804872 3.50670106855066 36 0.555398849150144 1.4845200027439 2.67288995109635 0.231039850782317 0.555398849150144 1.4845200027439 2.67288995109635 0.231039850782317 0.0432245179494551 0 0.388475148981282 0.348297513241797 20.3106758200826 -1.08399818064934 -1.10674818064934 -1.06137818064934 "benthic"
"17" "Albany_2007__2007-11-10" "Albany_2007" 2007 11 "2007-11-10" -27.2962962962963 88.645420215748 23.0289729083026 1179.00333414882 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 240457.009820256 0.095532 1 0.932 19.3510488580774 17.4566669464111 0.338793804248174 0.453989302670514 307.312174479167 NA 1034138.96222315 379354.296902612 432.215295476651 -34.9566822908929 118.207436348288 3.03943730108039 5.43159108468857 1.78703837146365 1.370488 27 0.589160323240445 2.24652429724357 3.81309502460628 0.08676941 0.589160323240445 2.24652429724357 3.81309502460628 0.08676941 0.143716636114892 0 0.156557132342936 0.146008160347705 20.1570753040626 -1.25557404584932 -1.28476404584932 -1.22681404584932 "benthic"
"18" "Albany_2007__2007-11-11" "Albany_2007" 2007 11 "2007-11-11" -63.5 89.5186233520508 17.8885062217712 3158.05334877712 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 231868.330776938 0.095532 1 0.932 19.5232996940613 17.6590003967285 0.312947787344456 0.41827594190836 304.09817199707 NA 1042549.3778206 383272.401249097 440.185858225128 -35.0512174377723 118.169129670431 5.30494471071128 5.27419916356282 0.994204360492886 4.18528074147965 20 0.4287418866409 0.264726862095099 0.617450429602706 0.3398537 0.4287418866409 0.264726862095099 0.617450429602706 0.3398537 0.0826131581036822 0 0.576372165125722 0.409974728684385 24.1313115498027 -0.98718958391067 -1.01906958391067 -0.95526958391067 "benthic"
"19" "Ashmore_2017__2017-07-14" "Ashmore_2017" 2017 7 "2017-07-14" -5.30013333333333 89.8488599989149 182.969318813748 2400.27022225047 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 101201.369131351 0.095532 1 0.932 28.6248137156169 27.6019992828369 0.418492012553745 0.602696869108412 547.794128417969 "Not reported" 45865.7852876796 265161.814440779 832.288888605458 -12.2368022527948 122.995116996361 16.0096645301494 18.0614293938681 1.12815789236901 12.6648216812799 18 0.0688443722505907 0.0740624256670769 1.07579491606798 0.0324527021262183 0.0688443722505907 0.0740624256670769 1.07579491606798 0.0324527021262183 0.0402178312937009 0 0.319905662253362 0.201078742673472 60.5483948019778 -1.09619853952238 -1.11130853952238 -1.08119853952238 "benthic"
"20" "Ashmore_2017__2017-07-15" "Ashmore_2017" 2017 7 "2017-07-15" -10.1659764705882 89.9422248391544 184.527816772461 2757.39716193137 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 100502.033744933 0.095532 1 0.932 28.6085478838752 27.5687484741211 0.410180985927582 0.600371564135832 544.307021197151 "Not reported" 45842.5088080583 263898.106782174 829.288888605458 -12.2234245928102 122.985872023462 24.1561453996131 22.7567615986327 0.942069242512392 15.08793 17 0.17066976521766 0.286898663241322 1.68101633511613 0.0632790527165027 0.17066976521766 0.286898663241322 1.68101633511613 0.0632790527165027 0.0404207926189407 0 0.39336500202371 0.383988060824322 57.8448477928533 -1.03103333822174 -1.04203333822174 -1.02005333822174 "benthic"
"21" "Ashmore_2017__2017-07-16" "Ashmore_2017" 2017 7 "2017-07-16" -10.1727 89.9752016067505 185.919149398804 5457.09622388015 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 115886.094541483 0.095532 1 0.932 28.5872288942337 27.3016662597656 0.342566698789597 0.588340193033218 517.692680358887 "Not reported" 32391.1487699381 256047.790998922 814.703102167831 -12.1968134661199 123.130554752366 13.4590608893698 19.2939631350621 1.43352967147216 9.207263 16 0.405636921215166 1.22722569932866 3.02542898622803 0.0362533626151347 0.405636921215166 1.22722569932866 3.02542898622803 0.0362533626151347 0.0646682968572404 0 0.345743899888234 0.245860451266042 84.0784342588289 -1.01806180320108 -1.03094180320108 -1.00520180320108 "benthic"
"22" "Ashmore_2017__2017-07-17" "Ashmore_2017" 2017 7 "2017-07-17" -10.50544 89.9402359008789 179.924255371094 2443.2257303992 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 117666.372657661 0.095532 1 0.932 28.539133199056 27.2549991607666 0.342808675765991 0.618780207633972 503.68690999349 "Not reported" 35302.8096450866 263132.708789684 839.217820793593 -12.2483443855566 123.151704319569 11.3026929582371 16.8415650808586 1.49004888862215 7.19912206904454 15 0.130399571750151 0.178025488367756 1.36523062137702 0.0393702236597001 0.130399571750151 0.178025488367756 1.36523062137702 0.0393702236597001 0.0876331674742743 0 0.373795111373589 0.27361901731566 67.2966072586997 -1.08066854195011 -1.09762854195011 -1.06381854195011 "benthic"
"23" "Ashmore_2017__2017-07-18" "Ashmore_2017" 2017 7 "2017-07-18" -9.11191578947368 89.8443916722348 182.551669472142 2619.75877369859 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 102465.252417127 0.095532 1 0.932 28.6591221658807 27.6783332824707 0.423708633372658 0.596673099618209 544.487513491982 "Not reported" 45422.228978122 264140.837952972 830.531529292577 -12.237976133931 123.004454628955 16.213377086332 26.8413853945998 1.65550861191203 5.77120295538347 19 0.625308034361482 1.94568150334 3.11155685905553 0.0271002420548699 0.625308034361482 1.94568150334 3.11155685905553 0.0271002420548699 0.0399880585342359 0 0.323970254558574 0.256486331881511 115.757480830292 -1.16458264738691 -1.18301264738691 -1.14641264738691 "benthic"
