"key" "Exped." "Year" "Month" "Date.x" "Bathymetry" "Slope" "distPort" "distCoast" "FE_DriftingLongline" "FE_OtherFishing" "FE_Trawlers" "FE_FixedGear" "FE_PurseSeine" "TERRITORY1" "RuleofLaw_mean" "NoViolence_mean" "GovernmentEffectiveness_mean" "Voice_mean" "Corruption_mean" "distSeamounts" "MarineEcosystemDependency" "conflicts" "HDI_mean" "SST_mean" "sst_week" "CHL" "SST_sd" "PP" "protection" "distCoralReef" "distMarket" "TravelTime_market" "mean_lat" "mean_long" "mean_maxsize" "std_maxsize" "cv_maxsize" "median_maxsize" "string_number" "mean_meansize" "std_meansize" "cv_meansize" "median_meansize" "mean_mediansize" "std_mediansize" "cv_mediansize" "median_mediansize" "excess_mass" "modes_p_value" "unimode" "first_mode" "second_mode" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup" "bruvs_type"
"116" "BIOT_2016__2016-05-21" "BIOT_2016" 2016 5 "2016-05-21" -8.43925262131187 89.9495301246643 225.153670310974 3145.1730935751 NA NA NA NA NA "Chagos Archipelago" 0.85 0.89 0.94 0.84 0.33 48235.8956318191 0.349329 0 0.77 29.2233333587646 30.0474987030029 0.283354997634888 0.332590818405151 429.363342285156 "All" 31823.4711123468 1214895.05431321 3644.68516293963 -5.30743363378589 71.9741808102364 12.4394673252905 11.5826984175812 0.931124952113707 11.1625298439752 16 0.141444885063788 0.238881019739819 1.68886290679291 0.0500113861156369 0.141444885063788 0.238881019739819 1.68886290679291 0.0500113861156369 0.0645511221924589 0 0.241661184294916 0.166771824967957 51.8298373442816 -1.22967171115973 -1.24229171115973 -1.21717171115973 "benthic"
"117" "BIOT_2016__2016-05-22" "BIOT_2016" 2016 5 "2016-05-22" -14.0209704950012 89.8782892227173 228.980100631714 2422.13579174934 NA NA NA NA NA "Chagos Archipelago" 0.85 0.89 0.94 0.84 0.33 50872.8843644559 0.349329 0 0.77 29.2397488355637 29.8316669464111 0.276404485106468 0.321889633312821 416.993669509888 "All" 36658.320197743 1209390.75454524 3628.17226363573 -5.27965079380155 71.9680013634089 9.57482797872972 13.1978948173385 1.37839497969649 7.0856674157246 16 0.721037372684751 0.875488547008712 1.2142068915913 0.352887991203202 0.721037372684751 0.875488547008712 1.2142068915913 0.352887991203202 0.0392112474789644 0.004 0.57431110945916 0.45218070449001 57.104571247602 -1.15946682495025 -1.18909682495025 -1.13033682495025 "benthic"
"118" "Broke_2008__2008-02-12" "Broke_2008" 2008 2 "2008-02-12" -35.2093023255814 89.9078214778457 135.827358511991 3050.77998733392 NA NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 136022.163718846 0.095532 1 0.932 19.7065424364667 19.4612503051758 0.485477177209632 0.46192977802698 362.709761508676 NA 986897.883074974 320465.682906724 482.972654789532 -34.9877396901006 116.401231915376 8.07128337224337 8.41576494775038 1.04267990102933 4.48216073831494 43 0.340590128800972 1.06898742646353 3.13863302564533 0.0731214800372821 0.340590128800972 1.06898742646353 3.13863302564533 0.0731214800372821 0.0332559938128356 0 0.415065393553753 0.285773008453104 44.011589512727 -1.13438937827781 -1.15310937827781 -1.11583937827781 "benthic"
"119" "Broke_2008__2008-02-13" "Broke_2008" 2008 2 "2008-02-13" -49.7352941176471 89.86931699865 138.281420090619 6342.64030517651 0 NA NA NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 132758.32739612 0.095532 1 0.932 19.7787443048814 19.6862487792969 0.369582627626026 0.462438044302604 334.820369944853 NA 988560.096224211 318298.533518276 463.730014102412 -35.009280393518 116.376688045974 4.04099054242695 4.04663721488795 1.00139734859602 2.44133470181043 34 0.644923466542839 1.39408420197924 2.1616273469662 0.234238910180704 0.644923466542839 1.39408420197924 2.1616273469662 0.234238910180704 0.0551710671145628 0 0.32268500176251 0.270683388905673 12.9921115910363 -1.05573340817656 -1.08217340817656 -1.02941340817656 "benthic"
"120" "Broke_2008__2008-02-14" "Broke_2008" 2008 2 "2008-02-14" -57.8627450980392 89.7470774931066 142.44773386039 12826.5761089438 NA NA NA 0 NA "Australia" 1.77 0.97 1.62 1.41 1.89 126876.590319627 0.095532 1 0.932 19.9385939205394 19.6862487792969 0.279937295937071 0.475965231657028 298.173512776693 NA 992569.540493927 320809.954885471 463.215295476651 -35.057842762075 116.32395094579 5.72315420584723 5.01977883454644 0.877100049028529 4.31167220658993 51 0.721106598417383 1.4378895781359 1.9940041892442 0.451494630310045 0.721106598417383 1.4378895781359 1.9940041892442 0.451494630310045 0.0350706944015693 0 0.428242123135351 0.388054202421013 26.9614418724549 -1.03163575884522 -1.05265575884522 -1.01066575884522 "benthic"
"121" "Broke_2008__2008-02-15" "Broke_2008" 2008 2 "2008-02-15" -62.9230769230769 89.5079504159781 144.38474214994 14861.8854854004 NA NA NA 0 NA "Australia" 1.77 0.97 1.62 1.41 1.89 124581.813569291 0.095532 1 0.932 20.0001406302819 19.6110000610352 0.261941210581706 0.487779233318109 289.333662766677 NA 993360.049449013 326645.510884986 463.943217538009 -35.0616115013321 116.300029663562 5.4065722104167 5.24481663441397 0.970081676576688 3.86866973164804 26 0.541439216034452 0.519247623159712 0.95901369494941 0.440419506824918 0.541439216034452 0.519247623159712 0.95901369494941 0.440419506824918 0.076877341149509 0 0.44784966615873 0.400148839929582 16.1420680650738 -1.01419250005 -1.04365250005 -0.984772500050002 "benthic"
"122" "Cocos_2016_11__2016-11-11" "Cocos_2016_11" 2016 11 "2016-11-11" -5.334 89.9425512949626 2.82179759939512 1381.62149578817 0 NA 0 NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 30875.856381545 0.095532 1 0.932 27.8122765223185 28.1350002288818 0.228049404919147 0.416896318395932 336.378799438477 NA 30715.4549070802 8096.9088592404 45.4705627484771 -12.1148313428109 96.8772197131984 9.3711963191788 4.44975493135777 0.474833178155818 9.74896831322296 12 0.185492703153328 0.451639397732871 2.43480951032098 0.0347567095812721 0.185492703153328 0.451639397732871 2.43480951032098 0.0347567095812721 0.123382755846567 0 0.0862861378489388 0.0786303161822346 16.5758060117749 -1.23819155694614 -1.25737155694614 -1.21924155694614 "benthic"
"123" "Cocos_2016_11__2016-11-12" "Cocos_2016_11" 2016 11 "2016-11-12" -4.89712 89.9826894124349 0.510688575108846 394.844948623834 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 28477.1853219132 0.095532 1 0.932 27.8138879140218 28.2349987030029 0.236289530992508 0.415411988894145 341.900177001953 NA 27832.5442370203 9731.42772739726 51.4705627484771 -12.091747664107 96.8745440741001 7.34853952805369 5.28906010685276 0.719743030116571 5.46472013015965 15 1.09541258433685 1.7362463746802 1.58501591044922 0.105805169388592 1.09541258433685 1.7362463746802 1.58501591044922 0.105805169388592 0.214417756595243 0 0.174434985952638 0.0935229169728973 16.9777027336392 -1.12618183858755 -1.14532183858755 -1.10718183858755 "benthic"
"124" "Cocos_2016_11__2016-11-13" "Cocos_2016_11" 2016 11 "2016-11-13" -3.17529882352941 89.9843485215131 2.66959194576039 1857.33298210035 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 28663.2365361299 0.095532 1 0.932 27.820333480835 28.2349987030029 0.26925003528595 0.409474670886993 363.985687255859 NA 26779.6295642811 8400.95416137785 45.9852813742386 -12.0954479266294 96.8568973585009 9.84217583214082 9.87079682706578 1.00290799467649 6.25576947362604 17 0.493405695206553 1.09460425414399 2.21846700347826 0.124366587192394 0.493405695206553 1.09460425414399 2.21846700347826 0.124366587192394 0.153366019594187 0 0.653834402475294 0.212616843579735 45.1552358152767 -1.05358364104736 -1.07316364104736 -1.03408364104736 "benthic"
"125" "Cocos_2016_11__2016-11-14" "Cocos_2016_11" 2016 11 "2016-11-14" -5.24594666666667 89.9731674194336 7.02965837054782 1058.52875915816 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 32611.0301696046 0.095532 1 0.932 27.8260916603936 28.2124996185303 0.3164584769143 0.383289391795794 379.301055908203 NA 24214.5515945734 4235.97312035678 34.5 -12.1295109910185 96.8304650925926 33.4827947392742 67.0738766140615 2.00323411281395 10.4228697842626 18 4.3071849277252 2.43956868923803 0.56639515836309 4.0086826105021 4.3071849277252 2.43956868923803 0.56639515836309 4.0086826105021 0.0905941441651119 0 6.64017615002419 4.08144486471633 290.836759217002 -0.935265337198677 -0.988485337198677 -0.881105337198676 "benthic"
"126" "Cocos_2016_11__2016-11-15" "Cocos_2016_11" 2016 11 "2016-11-15" -4.191 89.9677653312683 3.45641693472862 2531.37105759313 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 29599.6932551538 0.095532 1 0.932 27.820333480835 28.2349987030029 0.26925003528595 0.409474670886993 363.985687255859 NA 22943.9362575876 7645.83148245077 45.9852813742386 -12.105265562776 96.8525044570942 10.9703340901868 7.43020992353625 0.677300241036663 9.81317084541811 16 2.43620189733834 2.86870988197987 1.17753371964535 1.52123840858081 2.43620189733834 2.86870988197987 1.17753371964535 1.52123840858081 0.12175163971452 0 0.281542862267981 0.223868837473041 27.6213053866242 -1.10419801217017 -1.13183801217017 -1.07681801217017 "benthic"
"127" "Cocos_2016_11__2016-11-16" "Cocos_2016_11" 2016 11 "2016-11-16" -5.7912 89.7982385808771 4.57036053050648 1813.99426611639 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 32860.5514830071 0.095532 1 0.932 27.839938770641 27.9599990844727 0.349120928482576 0.394421658732674 396.168726140803 NA 32596.3314668039 5634.20204425864 39.9852813742386 -12.1273149730238 96.8814382685529 8.01190313129501 5.19914953103959 0.648928156748598 5.90791876790206 11 0.532643903496693 1.38145156144644 2.59357434183985 0.0968841165633272 0.532643903496693 1.38145156144644 2.59357434183985 0.0968841165633272 0.143663597161581 0 0.179553607941619 0.146186677457042 14.6401573121437 -1.13909186190351 -1.17577186190351 -1.10288186190351 "benthic"
"128" "Cocos_2016_11__2016-11-17" "Cocos_2016_11" 2016 11 "2016-11-17" -3.13764705882353 89.9424276912914 8.67355784247903 1327.886458852 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 35812.3183982865 0.095532 1 0.932 27.8213329315186 NA 0.564460754394531 0.3984454870224 492.492858886719 NA 35270.3126478217 1376.62161680141 25.5 -12.1578730820312 96.8404486132813 10.1800838815815 6.26581111583052 0.615497002649169 9.43782568179424 17 1.41022617775281 2.2293449333112 1.58084211488944 0.0130626998434646 1.41022617775281 2.2293449333112 1.58084211488944 0.0130626998434646 0.103514845885207 0 0.181361500572693 0.139586501963358 14.4097795269261 -1.17514530746418 -1.20782530746418 -1.14301530746418 "benthic"
"129" "Cocos_2016_11__2016-11-18" "Cocos_2016_11" 2016 11 "2016-11-18" -10.144125 89.5578737258911 5.25068640708923 3486.85547611512 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 33108.2576324179 0.095532 1 0.932 27.8213329315186 NA 0.564460754394531 0.3984454870224 492.492858886719 NA 3220969.52692796 4311.77311017859 35.2279220613579 -12.1332353109367 96.8632160473966 25.4151541050795 53.8273962858818 2.11792523717666 8.47632020005853 16 0.449336750943183 1.13210049598068 2.51949232642187 0.100063607993369 0.449336750943183 1.13210049598068 2.51949232642187 0.100063607993369 0.0418267397158481 0 0.89838818575069 0.728686846942807 219.626513686639 -1.12241643028728 -1.14288643028728 -1.10217643028728 "benthic"
"130" "Cocos_2016_11__2016-11-19" "Cocos_2016_11" 2016 11 "2016-11-19" -4.91066666666667 89.8394978841146 7.69085237714979 3552.77603680519 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 35482.8116765817 0.095532 1 0.932 27.8252588907878 NA 0.548744370539983 0.396477189328935 485.9369269477 NA 439918.598599898 3687.30943613354 31.5 -12.1566817361587 96.8667926221086 12.8015381104026 20.7438971819739 1.62042224950432 8.45757072844523 9 0.0778782468284758 0.0380445089520305 0.488512652779951 0.090058259460695 0.0778782468284758 0.0380445089520305 0.488512652779951 0.090058259460695 0.0869296998512522 0 0.364097787127918 0.223256827258181 67.4556380420274 -1.1639590564706 -1.1949090564706 -1.1335690564706 "benthic"
"131" "Cocos_2016_11__2016-11-20" "Cocos_2016_11" 2016 11 "2016-11-20" -6.53142857142857 89.9790333339146 6.57966177804129 1874.12524612281 NA NA NA NA NA "Cocos Islands" 1.77 0.97 1.62 1.41 1.89 33100.2746046992 0.095532 1 0.932 27.8213329315186 NA 0.564460754394531 0.3984454870224 492.492858886719 NA 32538.6900971521 3987.44014419254 32.7426406871193 -12.1341851252792 96.8421963223858 25.4742052480841 23.3618314372773 0.917077930783896 14.6083825971883 7 1.45561309164133 2.26478549150445 1.55589799549736 0.463356695779588 1.45561309164133 2.26478549150445 1.55589799549736 0.463356695779588 0.0830962172693731 0 1.18556247699689 0.866189634029373 63.6738434601529 -1.04957470891717 -1.09463470891717 -1.00490470891717 "benthic"
"132" "Dampier (Pluto)_2008__2008-08-01" "Dampier (Pluto)_2008" 2008 8 "2008-08-01" -8.71666666666667 84.3855463663737 4.68201030625237 1009.81106088213 0 NA 0 NA 0 "Australia" 1.77 0.97 1.62 1.41 1.89 489175.869278812 0.095532 1 0.932 26.3167769114176 22.4799995422363 1.48340144578148 0.657142973608441 1298.53417250689 NA 24545.9840881043 1309966.05060453 3929.89815181359 -20.5599483300508 116.717177328081 7.20860863189227 18.0148464881421 2.49907401109848 2.21001816400991 18 0.129637161993161 0.096144637477764 0.741644108830737 0.109682834820706 0.129637161993161 0.096144637477764 0.741644108830737 0.109682834820706 0.144312803390008 0 0.25905769267937 0.220207342841789 78.9784173333331 -1.1384374762611 -1.1557374762611 -1.1212974762611 "benthic"
"133" "Dampier (Pluto)_2008__2008-08-02" "Dampier (Pluto)_2008" 2008 8 "2008-08-02" -21.1047619047619 89.9186259678432 3.92361454736619 2624.37319315454 0 NA 0 NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 473916.655640219 0.095532 1 0.932 26.4425069718134 23.4616661071777 1.01156528223129 0.354784200588862 1052.14133126395 NA 14250.0664421328 1331452.34711937 3994.3570413581 -20.3957069335015 116.750898479426 9.22023906807899 10.3731199683557 1.12503807024571 5.43724649546467 21 0.209685889136547 0.22704962212181 1.08280830463492 0.119070769689518 0.209685889136547 0.22704962212181 1.08280830463492 0.119070769689518 0.034024689823994 0 0.421900561576123 0.282021239495169 44.5135151774341 -1.08674424815431 -1.10633424815431 -1.06727424815431 "benthic"
"134" "Dampier (Pluto)_2008__2008-08-03" "Dampier (Pluto)_2008" 2008 8 "2008-08-03" -11.8333333333333 87.3948691685994 2.75348270932833 1273.40425235487 0 NA 0 NA NA "Australia" 1.77 0.97 1.62 1.41 1.89 483491.425412918 0.095532 1 0.932 26.258985598882 23.1459999084473 1.16204724709193 0.371009445438782 1147.45775349935 NA 10719.3073554295 1315526.4321869 3946.57929656071 -20.5214958024068 116.682771941419 7.05747372420379 20.6643542400204 2.92801008513166 2.19923589734175 24 0.326061522958543 0.846843724156616 2.59718999185404 0.130200676451951 0.326061522958543 0.846843724156616 2.59718999185404 0.130200676451951 0.165749566752533 0 0.27537811754074 0.268253345707876 103.377752015091 -1.11139479903547 -1.12866479903547 -1.09426479903547 "benthic"
