"Exped" "Date" "mean_lat" "mean_long" "excess_mass" "p_value" "unimode" "bimode1" "bimode2"
"192" "PCB_2017_04" "2017-04-29" -14.2886560402292 144.7681888125 0.181651428016856 0 0.920002453641295 0.355374003549237 56.0289275047245
"193" "PCB_2017_04" "2017-04-26" -13.949876870102 143.972076307347 0.185419811168978 0 0.677113841076924 0.293350076913244 56.029998772877
"194" "PCB_2017_04" "2017-04-23" -14.0606650389109 144.000353762376 0.0917992331048217 0 0.316294349402019 0.221996892543767 10.7666376356919
"195" "PCB_2017_04" "2017-04-09" -13.5254720496894 143.775931677019 0.113416008604627 0 1.12793211838499 1.04211110891584 255.280798406381
"196" "PCB_2017_04" "2017-04-24" -13.9087719565152 143.841260424242 0.138193208025341 0 0.221423229888827 0.195918588816639 7.59403976929973
"197" "PCB_2017_04" "2017-04-28" -13.4759813108901 143.826430070549 0.156039882349357 0 0.41072365101234 0.228896757542962 56.0292043264408
"198" "PCB_2017_04" "2017-04-11" -13.524640625 143.77958125 0.0744254211944717 0 0.315090903076998 0.226253136036457 30.1227254093113
"199" "PCB_2017_04" "2017-04-25" -13.9809369995586 143.904494739898 0.210487395710806 0 0.457032753079645 0.411354858857827 121.823483720968
"200" "PCB_2017_04" "2017-04-08" -14.1432173913043 144.225652173913 0.150798420066508 0 0.186360139367258 0.182457453481718 5.45556603494383
"201" "PCB_2017_04" "2017-04-10" -13.4761104972376 143.739276243094 0.0527321205406947 0 0.528647124673601 0.312741720318721 37.4315655118579
"202" "PCB_2017_04" "2017-04-18" -13.6513565891473 143.727178294574 0.0578163342350039 0.166 0.285660121431023 NA NA
"203" "PCB_2017_04" "2017-04-21" -13.5890578188034 143.770140555556 0.0584285268039225 0.004 0.691856100509014 0.426160426015736 35.4685280150433
"204" "PCB_2017_04" "2017-04-06" -14.0740611112308 144.224174358974 0.10785117479559 0 0.528161586954051 0.336391100781504 24.3545862979006
"205" "PCB_2017_04" "2017-04-22" -14.0445504724277 144.012453606936 0.175521458483106 0 1.24642476546525 0.536957881067959 109.465518634968
"206" "PCB_2017_04" "2017-04-05" -13.997985915493 144.008014084507 0.0743730659798597 0 0.91652446261611 0.779721438737838 56.0286683420571
"207" "PCB_2017_04" "2017-04-07" -14.0571232876712 144.248719178082 0.209345675977642 0 0.181391933856204 0.14892776219345 10.8494323679005
"208" "PCB_2017_04" "2017-04-20" -13.477374953271 143.733485981308 0.093361096391866 0.004 0.741927161769617 0.568351532132155 56.028027265757
"209" "PCB_2017_04" "2017-04-14" -13.9359888888889 143.888977777778 0.311098599128388 0 1.08474144934427 0.76795106128748 56.0307216919081
"210" "PCB_2017_04" "2017-04-12" -13.8073 143.782566666667 0.199321537967528 0 1.79546208552864 1.70893538970146 255.282360577414
"211" "PCB_2017_04" "2017-04-19" -13.797 143.755 0.115864013541209 0.524 0.483975845926107 NA NA
"212" "Shark Bay_2009" "2009-09-20" -26.1224120221481 113.233541974454 0.0531375021897252 0 0.189180461324526 0.159191163349519 329.990713569845
"213" "Shark Bay_2009" "2009-09-16" -26.1399688706429 113.178257283295 0.0294372960268833 0 0.369849333105787 0.324867881888576 67.9677446017081
"214" "Shark Bay_2009" "2009-09-18" -26.1021613339305 113.245358340007 0.0638080609217797 0 0.196373436129623 0.195506889050911 37.7888696060057
"215" "Shark Bay_2009" "2009-09-17" -26.1501657681831 113.19719438683 0.0648381814861281 0 0.20821441521063 0.171757894172174 37.1595356678787
"216" "Shark Bay_2009" "2009-09-19" -26.0457807736769 113.221626686281 0.0604954036844755 0 0.161765107404889 0.155610832038025 39.9978007218868
"217" "Wandoo_2017_05s" "2017-05-04" -20.1166966216216 116.433637837838 0.0470521118429683 0.298 0.0866735516312827 NA NA
"218" "Wandoo_2017_05s" "2017-05-07" -20.1493395196507 116.219373144105 0.0698645656494887 0 0.937204938190355 0.924425719488404 58.1958117199072
"219" "Wandoo_2017_05s" "2017-05-06" -20.1404844613918 116.342126882745 0.222025438930128 0 0.682792381335652 0.635689660728765 76.4906891325434
"220" "Wandoo_2017_05s" "2017-05-05" -20.1332096551724 116.431235862069 0.0583524240643846 0 0.619487387417564 0.345231606493326 31.7126550340504
"221" "Wandoo_2017_05s" "2017-05-08" -20.1542938650307 116.216891411043 0.125674356311002 0 0.296047544112476 0.292056447706614 2.80858497108966
"222" "Wandoo_2017_05s" "2017-05-09" -20.138729 116.2031965 0.139345500285009 0 0.283733038624995 0.264185101153947 3.35121406277462
"223" "Wandoo_2017_09s" "2017-10-04" -20.1616979865772 116.221812080537 0.060883568456145 0.072 0.595458939786091 NA NA
"224" "Wandoo_2017_09s" "2017-10-02" -20.1412929292929 116.342842712843 0.0848870627310186 0 0.541340020833297 0.521812344730742 13.9925590172695
"225" "Wandoo_2017_09s" "2017-10-01" -20.118263322884 116.436426332288 0.0726580588565484 0 0.940429367756941 0.680820974947208 84.136716472506
"226" "Wandoo_2017_09s" "2017-10-03" -20.1407135678392 116.213263819095 0.0753768844221105 0 0.916579185475555 0.806153614599118 84.1361071674281
"227" "Wandoo_2017_09s" "2017-09-28" -20.1301687533729 116.431101079331 0.0609821910415411 0 0.419973132898875 0.282919281965453 70.3662688527171
"228" "Wandoo_2017_09s" "2017-09-30" -20.1414379310345 116.423617241379 0.0924059641659158 0 0.548600236707294 0.227602412963444 14.6392682602489
"229" "Wandoo_2018_04s" "2018-04-23" -20.0728099173554 116.636718044077 0.213482387348702 0 0.436664510991406 0.420317225364201 92.336179924835
"230" "Wandoo_2018_04s" "2018-04-24" -20.0647174718196 116.63891489533 0.0456685118289211 0 0.242115790544496 0.230158882315404 56.8798008769764
"231" "Wandoo_2018_04s" "2018-04-19" -20.1143929411765 116.428908235294 0.174093394316625 0 0.542958554502391 0.510848638701951 121.233799620231
"232" "Wandoo_2018_04s" "2018-04-22" -20.1200224315069 116.462464726027 0.143585815353993 0 0.403107658025061 0.328408785349096 12.4309389514211
"233" "Wandoo_2018_04s" "2018-04-20" -20.1303624197002 116.436284047109 0.128323989819317 0 0.324632227525095 0.271095458674527 19.4276467310847
"234" "Wandoo_2018_04s" "2018-04-25" -20.1513792482381 116.22559036805 0.0851000850737989 0 0.770840767235498 0.743856495432617 118.236781828203
"235" "Wandoo_2018_04s" "2018-04-21" -20.1413881748072 116.421335475578 0.0738650074454902 0 0.687502090269483 0.383711079756943 47.9019397276931
"236" "Wandoo_2018_09s" "2018-09-19" -20.0646598726115 116.643977866242 0.191396539875446 0 1.07697319476628 0.900630415668616 100.109145947078
"237" "Wandoo_2018_09s" "2018-09-07" -20.1286893772894 116.437098190476 0.0746441920816828 0 0.918584916212119 0.876382053133455 69.1042864758528
"238" "Wandoo_2018_09s" "2018-09-18" -20.0570403567447 116.636345121516 0.132436228207214 0 0.358331643787629 0.276186802155006 100.107970671865
"239" "Wandoo_2018_09s" "2018-09-06" -20.1395397283531 116.420972018676 0.0756289694055473 0 0.964636214246127 0.867149222802517 133.846546204255
"240" "Wandoo_2018_09s" "2018-09-17" -20.0703522556391 116.654472071429 0.0604824073711887 0 0.246044790008229 0.23668180523268 30.0958834856841
"241" "Wandoo_2018_09s" "2018-09-03" -20.1248648148148 116.436867611111 0.0781074760432834 0.46 1.42551743712342 NA NA
"242" "Wandoo_2019_04s" "2019-04-30" -20.0719898190045 116.635617719457 0.0781408498012731 0 1.01761674146131 0.935981558527594 98.4567421253847
"243" "Wandoo_2019_04s" "2019-04-28" -20.1245618547297 116.430348150338 0.0337767697770035 0.304 0.682128549441977 NA NA
"244" "Wandoo_2019_04s" "2019-04-26" -20.1258275132275 116.431928126984 0.0927778933535987 0 0.920436092557843 0.788834371497174 53.9668665150818
"245" "Wandoo_2019_04s" "2019-04-29" -20.1358328358209 116.426889837178 0.0627669129286653 0 0.495641259510731 0.454118357442921 10.397271341104
"246" "Wandoo_2019_04s" "2019-04-27" -20.1251913043478 116.437631014493 0.17786055452658 0 0.506663011336734 0.437525055781613 2.70498885375571
"247" "Wandoo_2019_04s" "2019-04-25" -20.1135 116.438380137931 0.1753258722923 0.006 0.497906421018028 0.423319083113244 12.6485418289642
"248" "Wandoo_2019_09s" "2019-09-08" -20.1323588911223 116.427061976549 0.104572269289773 0 0.940890445067672 0.899261387098321 17.5169880132589
"249" "Wandoo_2019_09s" "2019-09-07" -20.126220873385 116.435503875969 0.104444834955899 0 1.31198355484622 1.19342042264244 65.2926764432697
"250" "Wandoo_2019_09s" "2019-09-10" -20.1461005904059 116.22535301353 0.154330099031867 0 0.618839534883962 0.588535914267094 17.936020471313
"251" "Wandoo_2019_09s" "2019-09-09" -20.1438415613682 116.208718309859 0.113904218386123 0 0.968300666334052 0.935972647114555 45.874733173427
"252" "Wandoo_2019_09s" "2019-09-11" -20.14018168 116.4102892 0.144156930350738 0 0.86983820114105 0.850564300361196 108.425049955318
"253" "Barrow_2008" "2008-10-26" -20.8678321418039 115.507781122251 0.139291370243002 0 0.394708517433791 0.378487829399578 89.7751774197529
"254" "Barrow_2008" "2008-10-23" -20.8895034356527 115.569418530337 0.192981013209676 0 0.171377178580087 0.135124032639986 88.245108423223
"255" "Barrow_2008" "2008-10-22" -20.8788911078473 115.491324496497 0.207578674554843 0 0.256541069218983 0.240016068760525 90.3537914735248
"256" "Barrow_2008" "2008-10-21" -20.7997555148998 115.479542654035 0.0806009812355627 0 0.34569511468257 0.326574496304929 191.996506808474
"257" "Barrow_2008" "2008-10-27" -20.8505790921067 115.478411121513 0.196111494873494 0 0.299560080850213 0.295809961927045 87.7192672082331
"258" "Barrow_2008" "2008-10-25" -20.7632992266949 115.490039172914 0.174124433129455 0 0.410404788103911 0.372592348564609 91.3138119638294
"259" "Barrow_2008" "2008-10-24" -20.5705662381847 115.543160746168 0.103981446979388 0 0.278896704795692 0.269679537368312 91.3130509542856
"260" "Barrow_2009" "2009-03-17" -20.6963248034657 115.384172419654 0.219623063380864 0 0.358600856628247 0.332749692277536 30.3451110370438
"261" "Barrow_2009" "2009-03-19" -20.8260380816313 115.494146549326 0.0744706634830223 0 0.492367149612441 0.489091803728094 76.6701160412316
"262" "Barrow_2009" "2009-03-22" -20.7382918227122 115.487063573964 0.11242316298433 0 0.37261635157801 0.346298808453996 31.2989736489646
"263" "Barrow_2009" "2009-03-18" -20.8195247636111 115.500858223502 0.149213610816649 0 0.376310452187688 0.348903021098582 77.9012086345958
"264" "Barrow_2009" "2009-03-24" -20.8636397869824 115.492715327092 0.162046346856546 0 0.378470558945317 0.343278704316511 96.3254681679656
"265" "Barrow_2009" "2009-03-20" -20.9413883221759 115.524643988677 0.119176027946919 0 0.480507071716637 0.473145536800502 93.6604336649331
"266" "Barrow_2009" "2009-03-23" -20.8670895613501 115.527327062201 0.1176835518819 0 0.550864767372303 0.548442258999586 73.0135783391114
"267" "Barrow_2009" "2009-03-21" -20.5465495256328 115.565064122702 0.165989759056803 0 0.213801670609873 0.135540429429991 5.40999451182712
"268" "Dampier (Pluto)_2008" "2008-08-13" -20.5146251802494 116.718258978675 0.129333146888231 0 0.342814440859698 0.2986808458226 33.0113868381971
"269" "Dampier (Pluto)_2008" "2008-08-01" -20.5599197928089 116.717230887617 0.14420950320877 0 0.259254676299548 0.219896349179113 78.9781936331588
"270" "Dampier (Pluto)_2008" "2008-08-15" -20.4266296618738 116.7878153535 0.125172653329107 0 0.263433316436455 0.222230889303587 41.8425728737286
"271" "Dampier (Pluto)_2008" "2008-08-09" -20.4554761917783 116.653973884408 0.110224618513214 0 0.416217096246765 0.289157122979848 22.9454186597021
"272" "Dampier (Pluto)_2008" "2008-08-07" -20.3983767403704 116.788069405321 0.13045519924396 0 0.301395373920862 0.288280379357666 78.3701113037258
"273" "Dampier (Pluto)_2008" "2008-08-08" -20.4271808891198 116.682688857479 0.11133110922287 0 0.52043590479326 0.494342938792464 191.997439178685
"274" "Dampier (Pluto)_2008" "2008-08-11" -20.4132889862353 116.709227194245 0.0527171932022602 0 0.797190136712913 0.610076479169791 430.810786692224
"275" "Dampier (Pluto)_2008" "2008-08-12" -20.5372249408134 116.719535648148 0.0911371463520987 0 0.627339879175508 0.349711164126361 430.814537151687
"276" "Dampier (Pluto)_2008" "2008-08-10" -20.5071366280003 116.697132525697 0.0842499529131973 0 0.343007956921895 0.272151070195548 430.80704012266
"277" "Dampier (Pluto)_2008" "2008-08-18" -20.5096878600094 116.760859571833 0.0970051038060662 0 0.393665186478358 0.38223091088112 235.007002781469
"278" "Dampier (Pluto)_2008" "2008-08-14" -20.4930486030125 116.691642860734 0.0657991199362904 0 0.499421833138328 0.424331952013056 192.000027598151
"279" "Dampier (Pluto)_2008" "2008-08-16" -20.4308777156729 116.722185854491 0.0977183104868974 0 0.357753034623059 0.342228232794863 91.2990917950391
"280" "Dampier (Pluto)_2008" "2008-08-03" -20.5214830622484 116.682778580678 0.165621850812471 0 0.276163846201158 0.269872686430222 103.380007227832
"281" "Dampier (Pluto)_2008" "2008-08-02" -20.3958853169113 116.750412647753 0.0337224525805143 0 0.419108984800921 0.281276952973431 44.5134281531695
"282" "Dampier (Pluto)_2008" "2008-08-04" -20.4543096067735 116.727254104868 0.0669972900563995 0 0.502434965889947 0.486428576404506 90.1315083942355
"283" "Barrow_2010" "2010-02-27" -20.7708205990543 115.444736545102 0.0999335696378743 0 0.359928887572288 0.338909393400403 66.8450791599159
"284" "Barrow_2010" "2010-02-28" -20.7909188402464 115.482421760481 0.164019769996803 0 0.273819365087817 0.260421389249977 83.6579259461101
"285" "Barrow_2010" "2010-02-23" -20.877730956681 115.521201974927 0.152789485754187 0 0.510226169505287 0.472885346643078 86.4238321864286
"286" "Barrow_2010" "2010-02-24" -20.8509873301875 115.532077922515 0.136364553244512 0 0.301425250191905 0.257600879441224 86.4224352679914
"287" "Barrow_2010" "2010-02-25" -20.7511865890492 115.430701321975 0.173763329860992 0 0.403786290341884 0.313830968668064 78.7305526048682
"288" "Barrow_2010" "2010-03-01" -20.8165666762661 115.494274711549 0.145433621900216 0 0.456254264371218 0.422465332084645 86.4208235832983
"289" "Barrow_2010" "2010-02-26" -20.8060786395315 115.475930433231 0.115909122384131 0 0.3286745436864 0.326664722707999 82.8465566501733
"290" "Exmouth to Barrow Shallow_2015" "2015-04-08" -21.7922965169231 114.129730948718 0.11832664155844 0 0.278461700787227 0.216800464595583 16.8106089140467
"291" "Exmouth to Barrow Shallow_2015" "2015-04-09" -21.7896343414875 114.1407078475 0.165216117187599 0 0.319034905056405 0.291526361478635 96.3849041105665
"292" "Dirk Hartog_2017" "2017-09-15" -26.2778167972614 113.260008064315 0.126962229873728 0 0.367421770658936 0.289987141546537 23.0908117391828
"293" "Dirk Hartog_2017" "2017-09-16" -26.0773485284741 113.152729722963 0.120733060246269 0 0.216219254245074 0.147558421883013 8.52821195086476
"294" "Dirk Hartog_2017" "2017-09-20" -25.9515264701456 113.063210956311 0.122707742861871 0 0.490948858704144 0.446486560412836 69.4476578108094
"295" "Long Reef_2018" "2018-09-19" -13.9420388920946 125.637852914022 0.101274272860997 0 0.392983185518723 0.337417600947814 84.9336493029533
"296" "Long Reef_2018" "2018-09-22" -14.0902076865109 125.72513933685 0.0522282440585282 0 0.608919307835635 0.467977406479534 87.8476494605229
"297" "Long Reef_2018" "2018-09-18" -13.8887591715976 125.747726331361 0.0991426794280757 0 0.805523515480381 0.540802973406457 98.095583868431
"298" "Long Reef_2018" "2018-09-23" -14.1631314285714 125.762846761905 0.0866613086968254 0 0.475750273626687 0.432752885159257 99.5587988392204
"299" "Long Reef_2018" "2018-09-21" -13.8929445967742 125.80323766129 0.0873922370308479 0 0.613318826534687 0.558588629176096 125.189484114065
"300" "Long Reef_2018" "2018-09-20" -13.8346642259414 125.831076359833 0.129707112970711 0 0.81623353410172 0.67744598294955 68.3887289198026
"301" "Sudan_2016" "2016-11-27" 19.0423791734007 38.0269202310017 0.183576271629008 0 0.150939926281573 0.128103060256595 38.3860084313909
"302" "Sudan_2016" "2016-11-17" 19.2261712329073 38.0007180266854 0.191391800568236 0 0.0995398873986342 0.0921371310901595 3.96564193910465
"303" "Sudan_2016" "2016-11-15" 19.217329999458 37.8065535795218 0.235058185137896 0 0.0737310381189481 0.0720369706522179 3.04212162624734
"304" "Sudan_2016" "2016-11-22" 18.961155609554 37.6942502334389 0.195271922663102 0 0.109439935316707 0.0729246907868152 7.83716594720931
"305" "Sudan_2016" "2016-11-26" 18.5175035136225 38.6669394669113 0.171591976425303 0 0.295416928650596 0.164802624325661 42.062742305763
"306" "Sudan_2016" "2016-12-01" 18.8738405450099 37.4511081422544 0.140408701384311 0 0.165822299556202 0.143881333098932 7.83722161613077
"307" "Sudan_2016" "2020-12-01" 18.8834642575314 37.417529675523 0.214919886624429 0 0.19528983441705 0.184078444035239 4.09216900619218
"308" "Sudan_2016" "2016-11-29" 18.8708838885377 37.7506902028302 0.160961174923383 0 0.107324855614548 0.107263057604528 1.72555985732945
"309" "Sudan_2016" "2016-11-02" 20.1032831247709 37.3408342022251 0.110287860454308 0 0.137331425795098 0.105134761219092 6.31360356327944
"310" "Sudan_2016" "2016-10-23" 20.8460839409948 37.2716494456544 0.226876090750436 0 0.114041733185285 0.106526432485489 6.45540430279242
"311" "Sudan_2016" "2016-11-11" 18.7342031865011 38.4912829921523 0.256458159533505 0 0.0957181026971186 0.0729093189051042 3.02861292849694
"312" "Sudan_2016" "2016-11-07" 19.1339203639201 37.6169584074047 0.0801770821488596 0 0.0931722684930554 0.0654959076512287 6.87035451748263
"313" "Sudan_2016" "2016-11-16" 19.3002557612457 37.700460349481 0.0753240100178809 0 0.120395396244032 0.0677799079798278 4.13505866742881
"314" "Sudan_2016" "2016-11-23" 18.6837768353957 37.7507209604317 0.11629756219366 0 0.129655524514092 0.12695695060196 1.01838914044527
"315" "Sudan_2016" "2016-11-03" 19.6338204379903 37.2837874137772 0.128100900555409 0 0.17007621445995 0.147712331596863 5.9473086073458
"316" "Sudan_2016" "2016-10-24" 21.2007780532787 37.2170583703415 0.17757342978854 0 0.223573204014206 0.132223661832481 7.83717786532163
"317" "Sudan_2016" "2016-11-30" 19.7284285833865 37.4979779014343 0.119521776812733 0 0.0881163280333196 0.0481726181622146 1.63303852894698
"318" "Sudan_2016" "2016-11-12" 19.1535556800284 37.9802354337589 0.169199963224007 0 0.0987685235052962 0.0942039186937358 4.03821719984051
"319" "Sudan_2016" "2016-11-18" 19.4513040988153 37.4211748004878 0.128603031642949 0 0.179557849021995 0.0867301110019438 11.8598104360652
"320" "Sudan_2016" "2016-11-14" 19.2114387012336 37.6673399490464 0.243001916024631 0 0.120334371314479 0.10117744434292 3.47803246111405
"321" "Sudan_2016" "2016-10-30" 20.9335712158294 37.1839126376303 0.139256129391013 0 0.132228420573547 0.106037677682296 3.03374602140302
"322" "Sudan_2016" "2016-11-21" 19.5169268712943 37.31684952797 0.212224529488384 0 0.193433456820815 0.160110551609661 19.5149790970986
"323" "Sudan_2016" "2016-10-31" 20.7503484232026 37.2340594706373 0.290514992923893 0 0.18052179190509 0.14172599149334 1.76704880621251
"324" "Sudan_2016" "2016-10-28" 21.2170492503137 37.2170795640392 0.17127327817478 0 0.144286628586856 0.106854953531629 10.4898888672369
"325" "Sudan_2016" "10420-05-28" 19.6338611282069 37.2837311282069 0.0823574811514912 0 0.145681294940905 0.117562645510547 1.81057016563602
"326" "Sudan_2016" "2016-10-22" 20.3349459316162 37.3168320989899 0.0722242483420559 0 0.14605835564011 0.116149032260833 7.68750648329882
"327" "Sudan_2016" "2016-11-28" 18.7378357191803 37.7503919672131 0.129461227576904 0.002 0.288828634972839 0.267073058405026 12.9828272084987
"328" "Sudan_2016" "84316-07-08" 20.93355024 37.1838966036364 0.122194772326225 0.004 0.178228234586141 0.156817633095202 4.65317859205809
"329" "Sudan_2016" "2020-10-22" 20.3338134858896 37.3168470785276 0.173099286092697 0 0.140138107144979 0.125208502763699 5.16856988177428
"330" "Sudan_2016" "2016-11-24" 18.4465340799373 38.4378081350784 0.0831142165251126 0 0.102799708750366 0.0847437080017389 2.93575439421626
"331" "Sudan_2016" "2016-10-26" 21.7506867716437 36.883913475872 0.167619971131322 0 0.323450132415989 0.325296880623613 1.08704299261179
"332" "Sudan_2016" "2016-11-01" 20.5839622435666 37.3337104500512 0.138208071424051 0 0.0933501476438787 0.0914784185178925 4.03770422326862
"333" "Sudan_2016" "2016-11-09" 18.817523527883 38.1339701406407 0.14951991953685 0 0.13811232339782 0.0926942137594744 6.3598453480277
"334" "Sudan_2016" "2016-10-29" 21.0004498676471 37.3005176397059 0.12618056023548 0 0.119623362761772 0.0912063507753308 4.09210165107311
"335" "Sudan_2016" "2016-11-25" 18.4543387328281 38.4340204183258 0.11352087300942 0 0.161270608098679 0.145342276084159 7.82324955967083
"336" "Sudan_2016" "2019-10-29" 21.000486754717 37.3005283773585 0.138323906365671 0 0.10366859211148 0.090244443846997 0.863107178395632
"337" "Sudan_2016" "2019-10-25" 21.7668390792308 36.8838309207692 0.102577897917263 0 0.0858531185756051 0.0706863441380877 1.01279063052101
"338" "Sudan_2016" "2016-10-21" 21.2008477358491 37.2170505056604 0.132008979193178 0.004 0.109284394894201 0.0853838543758016 1.78884965650929
"339" "Sudan_2016" "2016-10-27" 21.5001893037475 36.9669474263708 0.155243742566726 0 0.0970987793131793 0.0957285396756235 0.977300680711063
"340" "Sudan_2016" "2016-10-25" 21.7667668675444 36.8838405584911 0.188081098513478 0 0.112676038960028 0.102377760577097 4.09209765593698
"341" "Sudan_2016" "2016-12-09" 18.8173463588636 38.1337860729545 0.0977800085562469 0.25 0.0496874528691579 NA NA
"342" "Ashmore_2017" "2017-07-16" -12.1968134661199 123.130554752366 0.0646682820578671 0 0.345743899888234 0.245860451266042 84.0784342588289
"343" "Ashmore_2017" "2017-07-14" -12.2368022527948 122.995116996361 0.040217831293703 0 0.319905662253362 0.201078742673472 60.5483948019778
"344" "Ashmore_2017" "2017-07-17" -12.2483443855566 123.151704319569 0.0876331674742742 0 0.373795111373589 0.27361901731566 67.2966072586997
"345" "Ashmore_2017" "2017-07-21" -12.2928871094449 123.021486011454 0.0876547734965274 0 0.332940112395917 0.331489319055692 44.6529904883978
"346" "Ashmore_2017" "2017-07-15" -12.2234245928102 122.985872023462 0.0404207926189411 0 0.39336500202371 0.383988060824322 57.8448477928533
"347" "Ashmore_2017" "2017-07-18" -12.237976133931 123.004454628955 0.0399879557036926 0 0.323970254558574 0.256486331881511 115.757480830292
"348" "Ashmore_2017" "2017-07-20" -12.2578160435196 122.948437656735 0.0974549968963364 0 0.272029585133634 0.212948810527214 45.7302262998843
"349" "Ashmore_2017" "2017-07-19" -12.2264933096935 123.012961725415 0.0677960170550693 0 0.746474815180505 0.521937858554288 165.531001229341
"350" "Sudan_2015" "2015-11-23" 18.7501259977528 37.7502953101124 0.0898448201984705 0 0.172307406512997 0.11004121492645 6.79426140304176
"351" "Sudan_2015" "2015-11-16" 18.9668082833099 37.7002503028169 0.115669093868233 0 0.115700306972737 0.0970994621130808 1.03536432217324
"352" "Sudan_2015" "2015-11-24" 18.7341426388184 37.7503963285303 0.0982111185286549 0 0.180176704490788 0.141463159523166 7.37271569689651
"353" "Sudan_2015" "2015-10-28" 21.2007832459459 37.2170975702162 0.116190993923429 0 0.168538903625008 0.126659496793957 9.85414717186891
"354" "Sudan_2015" "2015-11-03" 19.933728833137 37.4001826206116 0.136994083010932 0 0.0990414209192627 0.0669060738529587 6.00395488995708
"355" "Sudan_2015" "2015-11-02" 20.2175284982037 37.3008091768034 0.0919377652050889 0 0.0618772318490197 0.0600332053314772 2.12637118471033
"356" "Sudan_2015" "2015-11-30" 19.3002540054348 37.7004626413043 0.0550887176018415 0 0.0946346390411452 0.0867118298947517 2.81227311366695
"357" "Sudan_2015" "2015-11-22" 18.6921127099605 37.7505787075099 0.100482175257538 0 0.140296669674726 0.102656548403273 1.74781210416464
"358" "Sudan_2015" "2015-11-26" 19.2002398064993 38.0008038833087 0.0537718995242822 0 0.180924092045533 0.0860980927361823 6.79421319951752
"359" "Sudan_2015" "2015-11-07" 19.1370074308178 37.6008826728972 0.240485072918731 0 0.0922861226315876 0.0894670601875633 2.46241388948636
"360" "Sudan_2015" "2015-12-01" 19.5170034823901 37.3174873807418 0.0869601912907487 0 0.150431735336888 0.129676478297291 38.3861847090987
"361" "Sudan_2015" "2015-10-25" 20.8342047190966 37.2834694979128 0.137671548425076 0 0.0768463591850354 0.0652040001666157 1.10173245166973
"362" "Sudan_2015" "2015-11-28" 19.2338859469417 37.7006172731152 0.0765504387366377 0 0.0579837507781409 0.0537109552593596 2.11859060905756
"363" "Sudan_2015" "2015-10-23" 21.0335610299512 37.3345905078049 0.0826543895314894 0 0.0548430788858565 0.0538488960760724 1.96520335965361
"364" "Sudan_2015" "2015-11-11" 18.8675910234454 37.7508303501401 0.0951862702370488 0 0.103205322681334 0.101948044420451 3.29743680180865
"365" "Sudan_2015" "2015-11-13" 18.7340630024031 38.488052519845 0.0843493715822568 0 0.149016762917179 0.141635623918327 1.94132342856463
"366" "Sudan_2015" "2015-11-12" 18.7984954912639 38.1669224196009 0.144676840654455 0 0.163954162628549 0.141134273321999 38.3877005056505
"367" "Sudan_2015" "2015-11-08" 19.134243427 37.6168835618889 0.135185811482323 0 0.0829774948027 0.0660131020049509 2.80824135742647
"368" "Sudan_2015" "2015-11-14" 18.7338949761644 38.5000136986301 0.107475302144592 0.006 0.118966070373582 0.0863785736072574 2.78316900458188
"369" "Sudan_2015" "2015-11-29" 19.200897302521 37.6672919748109 0.149149399111233 0 0.177751045889657 0.16832164388755 30.3561779148374
"370" "Sudan_2015" "2015-11-01" 20.3338079401116 37.316885443817 0.123635586050634 0 0.101404265657563 0.0981009221287692 3.60524323901301
"371" "Sudan_2015" "2015-10-24" 20.8841696625 37.2334204479348 0.135485454462336 0 0.154538496408294 0.144388641110346 6.79424217628047
"372" "Sudan_2015" "2015-10-29" 21.5004174708249 36.9673214737827 0.0798624933653494 0 0.094672687626975 0.0763301055970265 11.2320304765311
"373" "Sudan_2015" "2015-10-26" 21.000475155 37.30077974 0.100140835335909 0 0.117389031688136 0.0893108393291053 6.79437920565894
"374" "Sudan_2015" "2015-11-20" 18.4340834061765 38.4501649754902 0.0960165256631981 0 0.0963259138759827 0.0703400031779916 2.39375654222745
"375" "Sudan_2015" "2015-10-30" 21.7508763809524 36.8835111615238 0.116048590427 0 0.106678386728898 0.0630732972381038 1.32979389805337
"376" "Sudan_2015" "2015-11-21" 18.5416593324793 38.4341878944628 0.107334705038829 0 0.0794073113461558 0.0689733892765341 2.80777196090039
"377" "Sudan_2017" "2017-11-02" 18.7341882700682 38.4893691003138 0.152178511688643 0 0.0494878416334243 0.0304754915431402 1.34483043551797
"378" "Sudan_2017" "2017-10-25" 19.9220829382002 37.4006036746872 0.109720885466792 0 0.136241077819475 0.0979423131793762 6.50268559387241
"379" "Sudan_2017" "2017-11-14" 18.6841178771311 37.75055 0.145479342028167 0 0.17035485841121 0.137522350883854 4.31862393274804
"380" "Sudan_2017" "2017-10-17" 20.9273489148733 37.273656087357 0.14588189818933 0 0.158905351851273 0.145947584581519 6.48873752658442
"381" "Sudan_2017" "2017-11-06" 18.6837843172 37.7506243866667 0.0926428993201151 0.034 0.11174459185684 0.0750564898036076 2.30245484373537
"382" "Sudan_2017" "2017-11-07" 19.2009623793103 37.9756981606466 0.140784148316634 0 0.399928906766759 0.176271160189237 7.99122568048518
"383" "Sudan_2017" "2017-10-23" 20.8366010976934 37.2244926361465 0.153867981332404 0 0.197956360801207 0.152021757837746 12.8330182880096
"384" "Sudan_2017" "2017-11-04" 18.4657891959569 38.4338880168733 0.282951368663158 0 0.11010509281893 0.0931106361039544 4.98800125066635
