"Exped" "Date" "mean_lat" "mean_long" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup" "BRUVS_number"
"418" "BIOT_2015_11" "2015-11-16" -5.4379419761236 71.8231335627341 -1.03144377730125 -1.04369377730125 -1.01922377730125 20
"419" "BIOT_2015_11" "2015-11-18" -5.29647771731449 71.9679451413428 -1.02951046801057 -1.04078046801057 -1.01826046801057 18
"420" "BIOT_2015_11" "2015-11-17" -5.29951527120908 71.9754956513026 -1.0436198397338 -1.0576398397338 -1.0296398397338 7
"421" "BIOT_2015_11" "2015-11-04" -7.35939801194743 72.4434283751493 -1.20836878179179 -1.23741878179179 -1.17995878179179 5
"422" "BIOT_2015_11" "2015-11-06" -7.38923234 72.4626221666667 -0.794158102201274 -0.943848102201274 -0.641238102201274 2
"423" "BIOT_2015_11" "2015-11-09" -7.33562854665542 72.4574670095559 -1.1384308288132 -1.1574408288132 -1.1196108288132 11
"424" "BIOT_2015_11" "2015-11-08" -7.41191218707483 72.4304563038549 -1.04485092209743 -1.08320092209743 -1.00674092209743 7
"425" "BIOT_2015_11" "2015-11-14" -5.31017417118437 72.2506823345543 -1.06487218044776 -1.07665218044776 -1.05317218044776 20
"426" "BIOT_2015_11" "2015-11-13" -5.33607076473234 72.2309504003599 -0.910338046307191 -0.930178046307191 -0.890298046307191 17
"427" "BIOT_2015_03" "2015-03-04" -6.16275868137596 71.5349658252259 -1.1061637197558 -1.1127437197558 -1.0996137197558 14
"428" "BIOT_2015_03" "2015-03-11" -5.3249892625 72.2417246875 -0.971032298989006 -0.991582298989006 -0.950432298989006 18
"429" "BIOT_2015_03" "2015-03-16" -5.43605300271739 71.7552643240489 -1.01211922564558 -1.02176922564558 -1.00247922564558 7
"430" "BIOT_2015_03" "2015-03-15" -5.40119838105727 71.9094026284875 -1.03486812534632 -1.04338812534632 -1.02636812534632 17
"431" "BIOT_2015_03" "2015-03-05" -5.43705239554318 71.8236994846797 -1.08982421654901 -1.10144421654901 -1.07826421654901 18
"432" "BIOT_2015_03" "2015-03-10" -5.30663238426821 71.9734737859445 -1.11849157429301 -1.12497157429301 -1.11203157429301 14
"433" "BIOT_2015_03" "2015-03-03" -6.18891391147245 71.3398830201747 -0.966694592132338 -0.976324592132338 -0.957054592132338 16
"434" "BIOT_2015_03" "2015-03-12" -5.31772344036697 72.242391983945 -1.06816822792875 -1.08596822792875 -1.05048822792875 17
"435" "BIOT_2015_03" "2015-03-09" -5.29911166773779 71.9678803084833 -1.09137754096006 -1.09983754096006 -1.08296754096006 19
"436" "BIOT_2015_03" "2015-03-06" -5.43912952680344 71.7635698941099 -1.08577681260123 -1.09439681260123 -1.07720681260123 18
"437" "BIOT_2015_03" "2015-03-14" -5.28865910701107 71.9745138868389 -1.14934534255224 -1.15877534255224 -1.13997534255224 9
"438" "BIOT_2015_03" "2015-03-02" -6.64256751937984 71.3471746434109 -0.978773842886716 -0.992923842886716 -0.964603842886716 13
"439" "BIOT_2015_03" "2015-03-17" -6.64026018678161 71.3359369109195 -1.04549614347165 -1.06481614347165 -1.02627614347165 8
"440" "BIOT_2015_03" "2015-03-08" -5.25314194726166 71.8001586663286 -1.03553828872897 -1.04623828872897 -1.02486828872897 16
"441" "Rowley Shoals_2017" "2017-11-21" -17.1050912002861 119.656338675588 -1.11765713095104 -1.13200713095104 -1.10338713095104 16
"442" "Rowley Shoals_2017" "2017-11-20" -17.3425161125184 119.383884128925 -1.15575877195369 -1.17205877195369 -1.13962877195369 19
"443" "Rowley Shoals_2017" "2017-11-22" -17.0372109109852 119.621880945455 -1.09497205354936 -1.10874205354936 -1.08127205354936 17
"444" "Rowley Shoals_2017" "2017-11-19" -17.2766107010629 119.372896864064 -1.14105237041217 -1.15694237041217 -1.12532237041217 11
"445" "Ashmore_2018" "2018-10-07" -12.2191604779412 123.007196599265 -1.13920827417377 -1.15000827417377 -1.12851827417377 19
"446" "Ashmore_2018" "2018-10-06" -12.2009557082107 123.12955027805 -1.09180906721631 -1.10221906721631 -1.08144906721631 19
"447" "Ashmore_2018" "2018-10-04" -12.2784159324943 123.004999113272 -1.04595733649212 -1.05459733649212 -1.03732733649211 19
"448" "Ashmore_2018" "2018-10-02" -12.1975504125737 123.02614848723 -1.06556704122196 -1.07708704122196 -1.05408704122196 18
"449" "Ashmore_2018" "2018-10-05" -12.2936066159696 123.099944942966 -1.08060954440083 -1.09392954440083 -1.06737954440083 20
"450" "Ashmore_2018" "2018-10-03" -12.2280441563322 122.95919485156 -1.1121251106444 -1.1220651106444 -1.1022551106444 17
"451" "Cocos_2016_11" "2016-11-12" -12.0917408083436 96.874541548055 -0.925490060514623 -0.938260060514623 -0.912640060514623 15
"452" "Cocos_2016_11" "2016-11-11" -12.1148148508243 96.8772243241958 -1.09555818214536 -1.11047818214536 -1.08072818214536 12
"453" "Cocos_2016_11" "2016-11-13" -12.0954522118367 96.8569011157421 -1.01669687644216 -1.03489687644216 -0.998526876442158 17
"454" "Cocos_2016_11" "2016-11-18" -12.1333000512725 96.8631881182593 -0.99990871602211 -1.01515871602211 -0.98465871602211 16
"455" "Cocos_2016_11" "2016-11-15" -12.1053009676763 96.8524788012019 -1.00105598315986 -1.02350598315986 -0.978605983159859 16
"456" "Cocos_2016_11" "2016-11-19" -12.1566816172651 96.8667929249687 -1.16395905570052 -1.19490905570052 -1.13356905570052 9
"457" "Cocos_2016_11" "2016-11-20" -12.1349306300424 96.8413519692797 -1.06940958415502 -1.10706958415502 -1.03219958415502 7
"458" "Cocos_2016_11" "2016-11-16" -12.1273142805832 96.8814376169762 -1.13909184263745 -1.17577184263745 -1.10288184263745 11
"459" "Cocos_2016_11" "2016-11-17" -12.1576467685039 96.8401628188976 -1.06126207451625 -1.08213207451625 -1.04054207451625 17
"460" "Cocos_2016_11" "2016-11-14" -12.1298803151282 96.8303112911966 -0.93614803928647 -0.98135803928647 -0.89007803928647 18
"461" "Dirk Hartog_2018" "2018-08-04" -26.1475609283333 113.196946489583 -1.14496261816175 -1.19299261816175 -1.09815261816175 7
"462" "Dirk Hartog_2018" "2018-08-12" -26.0120013384112 113.123260888569 -1.07664132548701 -1.09139132548701 -1.06198132548701 18
"463" "Dirk Hartog_2018" "2018-08-11" -26.1839331497152 113.187916912513 -1.07381867396397 -1.09190867396397 -1.05583867396397 13
"464" "Dirk Hartog_2018" "2018-08-08" -26.4349960590382 113.327158835178 -1.08402639460364 -1.10420639460364 -1.06402639460364 25
"465" "Broke_2008" "2008-02-15" -35.0616021954562 116.300108135237 -0.983277555548764 -1.01103755554876 -0.955477555548764 26
"466" "Broke_2008" "2008-02-12" -34.9879719043227 116.401603043775 -1.10565765410713 -1.12270765410713 -1.08873765410713 43
"467" "Broke_2008" "2008-02-14" -35.0582842799931 116.323618699913 -1.0195840473859 -1.0396340473859 -0.999554047385897 51
"468" "Broke_2008" "2008-02-13" -35.0087744620233 116.377089221928 -1.02407924772575 -1.04671924772575 -1.00147924772575 34
"469" "SW Capes_2008" "2008-02-08" -33.5260484375 115.010462890625 -1.16398330243221 -1.21810330243221 -1.11088330243221 5
"470" "SW Capes_2008" "2008-04-27" -34.0956511964736 114.964034571788 -1.11132429952691 -1.12695429952691 -1.09580429952691 35
"471" "SW Capes_2008" "2008-02-06" -33.5341681672026 115.003460289389 -1.06680992234521 -1.09197992234521 -1.04180992234521 12
"472" "SW Capes_2008" "2008-02-05" -33.5209353773585 115.009440330189 -1.03084766833596 -1.06356766833596 -0.998237668335962 8
"473" "SW Capes_2008" "2008-04-22" -33.4998760636423 115.009519421034 -1.09320483002602 -1.11080483002602 -1.07571483002602 40
"474" "SW Capes_2008" "2008-04-21" -33.6446070403254 114.982402799784 -1.07465652315343 -1.09011652315343 -1.05925652315343 50
"475" "SW Capes_2008" "2008-02-07" -33.5378027272727 114.99826 -1.03424386061499 -1.06196386061499 -1.00661386061499 10
"476" "SW Capes_2009_08" "2009-08-30" -33.5280110849057 115.006204775943 -0.998980040566525 -1.01109004056653 -0.986870040566525 30
"477" "SW Capes_2010_01_SWCC" "2010-01-13" -33.7087261884669 114.966237791842 -1.03923448889919 -1.06093448889919 -1.01761448889919 17
"478" "SW Capes_2010_01_SWCC" "2010-01-12" -33.5393883127803 114.998817926009 -1.10469092333678 -1.12619092333678 -1.08337092333678 18
"479" "SW Capes_2010_01_SWCC" "2010-01-17" -34.0938950196519 114.96557381808 -1.20372331717138 -1.22207331717138 -1.18556331717138 35
"480" "SW Capes_2010_01_SWCC" "2010-01-18" -34.3840511191099 115.095243147906 -1.10997245181805 -1.12429245181805 -1.09576245181805 35
"481" "SW Capes_2010_01_SWCC" "2010-01-14" -33.6662599439776 114.988169495798 -0.964969477097152 -1.00341947709715 -0.926369477097151 8
"482" "SW Capes_2010_01_SWCC" "2010-01-19" -33.5673476976744 115.007680906977 -1.04717999933596 -1.07724999933596 -1.01727999933596 13
"483" "SW Capes_2010_WAMSI" "2010-05-06" -33.5026354399773 115.008384961025 -1.01112302463198 -1.02332302463198 -0.998933024631978 51
"484" "SW Capes_2010_WAMSI" "2010-05-07" -33.6168602216714 114.970217955184 -1.00396331316481 -1.01699331316481 -0.990933313164807 30
"485" "SW Capes_2010_WAMSI" "2010-05-05" -33.492328684129 115.009649874839 -1.14847427809746 -1.19205427809746 -1.10566427809746 10
"486" "Geographe_2007" "2007-12-04" -33.6325926655128 115.269700822155 -1.58315272389314 -1.61211272389314 -1.55467272389314 42
"487" "Geographe_2007" "2007-12-01" -33.6157352680653 115.389104079254 -1.67677508141774 -1.75270508141774 -1.60399508141774 8
"488" "Geographe_2007" "2007-12-03" -33.5903056211454 115.388712026432 -1.3514864269496 -1.3811364269496 -1.3223864269496 32
"489" "Geographe_2007" "2007-12-02" -33.6201282666667 115.175288419048 -1.33259361318001 -1.36601361318001 -1.29971361318001 38
"490" "SW Capes_2007" "2007-03-02" -33.5817670800451 115.191353664036 -1.22612872437437 -1.25985872437437 -1.19280872437437 17
"491" "SW Capes_2007" "2007-03-03" -33.5331956409736 115.070245057471 -1.10257204945208 -1.12383204945208 -1.08141204945208 27
"492" "SW Capes_2007" "2007-03-07" -33.6835089242211 114.940020697889 -0.956293898448218 -0.973813898448218 -0.938703898448218 26
"493" "SW Capes_2007" "2007-03-05" -33.5197598030204 115.001160288903 -1.08928969717161 -1.10390969717161 -1.07475969717161 32
"494" "SW Capes_2007" "2007-03-04" -33.5354290065041 114.996004389431 -1.07456026167344 -1.09368026167344 -1.05554026167344 30
"495" "SW Capes_2007" "2007-03-06" -33.6830436118286 114.973834742652 -1.03202599788843 -1.04535599788843 -1.01871599788843 44
"496" "SW Capes_2007" "2007-02-26" -33.6654296969697 114.97701 -1.0413576552992 -1.0877076552992 -0.995207655299201 8
"497" "Esperance_2006" "2006-04-08" -34.0611259901599 121.999853210332 -1.17255192491165 -1.20406192491165 -1.14138192491165 24
"498" "Esperance_2006" "2006-04-06" -34.0573327722772 121.953315412541 -1.05172457635044 -1.08267457635044 -1.02090457635044 24
"499" "Esperance_2006" "2006-04-09" -34.0406461577608 122.010364656489 -1.01060988510938 -1.03601988510938 -0.985219885109383 24
"500" "Esperance_2006" "2006-03-31" -34.0665618904824 122.008655932203 -1.11640825512936 -1.14800825512936 -1.08503825512936 21
"501" "Esperance_2006" "2006-04-07" -34.058184030303 121.865939939394 -1.05159258900483 -1.07953258900483 -1.02377258900483 24
"502" "Esperance_2006" "2006-03-30" -34.0273153187919 122.020918255034 -1.22546122358885 -1.26898122358885 -1.18254122358885 15
"503" "Esperance_2006" "2006-04-13" -34.0233130670103 121.966140412371 -1.19134123180958 -1.24603123180958 -1.13743123180958 14
"504" "Esperance_2006" "2006-04-05" -34.0570252986513 121.988446878613 -1.13245980396585 -1.17117980396585 -1.09413980396585 23
"505" "Esperance_2006" "2006-04-04" -34.0445487946429 121.975832209821 -1.00178013224972 -1.02556013224972 -0.978000132249722 30
"506" "Esperance_2006" "2006-04-12" -34.0612142962963 121.922020666667 -1.19496751132152 -1.24705751132152 -1.14364751132152 22
"507" "Esperance_2006" "2006-04-10" -34.0299486252772 121.983583702882 -1.40555051877549 -1.46208051877549 -1.35060051877549 12
"508" "Rottnest_2007" "2007-09-20" -32.0358861284404 115.389017798165 -1.2230249819619 -1.2373849819619 -1.2087949819619 47
"509" "Rottnest_2007" "2007-09-05" -31.9806240917108 115.483562962963 -1.07273347728584 -1.08313347728584 -1.06237347728584 42
"510" "Rottnest_2007" "2007-09-21" -32.0300450584795 115.462694853801 -1.12932652781567 -1.14067652781567 -1.11803652781567 48
"511" "Rottnest_2007" "2007-09-04" -32.0278269788183 115.516101560758 -1.16924171496185 -1.19440171496185 -1.14438171496185 11
"512" "Rottnest_2007" "2007-09-06" -31.9830694472362 115.422144924623 -1.23318529702401 -1.254515297024 -1.212275297024 21
"513" "Rottnest_2007" "2007-09-03" -32.0303387362637 115.495236126374 -1.17772229303857 -1.20539229303857 -1.15045229303857 17
"514" "Rottnest_2007" "2007-09-19" -31.9838629032258 115.38556344086 -1.06730264960387 -1.13384264960387 -1.00132264960386 14
"515" "Point Ann_2007" "2007-11-17" -34.1994734833069 119.58419332509 -1.15501700983561 -1.16499700983561 -1.14508700983561 34
"516" "Point Ann_2007" "2007-11-15" -34.2358605280775 119.666640064891 -1.18381958703327 -1.19305958703327 -1.17463958703327 51
"517" "Point Ann_2007" "2007-11-16" -34.1761109544361 119.625222272605 -1.2046529609143 -1.2127529609143 -1.1965929609143 63
"518" "Point Ann_2007" "2007-11-14" -34.2503446863566 119.695364249867 -1.09526579438777 -1.10831579438777 -1.08226579438777 35
"519" "Albany_2007" "2007-11-09" -35.0025945042474 118.219855162717 -1.08399818064934 -1.10674818064934 -1.06137818064934 36
"520" "Albany_2007" "2007-11-10" -34.9566822908929 118.207436348288 -1.25557404584932 -1.28476404584932 -1.22681404584932 27
"521" "Albany_2007" "2007-11-06" -35.0183646669555 118.151867580905 -0.996180949541569 -1.02744094954157 -0.964910949541569 18
"522" "Albany_2007" "2007-11-08" -34.9645525374254 118.256583143351 -1.00706584851654 -1.03007584851654 -0.984065848516543 32
"523" "Albany_2007" "2007-11-11" -35.0512174377723 118.169129670431 -0.98718958391067 -1.01906958391067 -0.95526958391067 20
"524" "SW Capes_2010_06 SWCC" "2010-06-20" -34.0968840560274 114.958341424527 -1.48786470287361 -1.50975470287361 -1.46644470287361 30
"525" "SW Capes_2010_06 SWCC" "2010-06-21" -33.6438445595769 114.98778529995 -1.05549345198703 -1.06932345198703 -1.04170345198703 47
"526" "SW Capes_2010_06 SWCC" "2010-06-22" -33.5377807185629 114.999635778443 -1.06567534885787 -1.08894534885787 -1.04255534885787 17
"527" "Recherche Middle Island_2007" "2007-11-22" -34.0184800200105 123.384778836667 -1.14563015622066 -1.16713015622066 -1.12438015622066 53
"528" "Recherche Middle Island_2007" "2007-11-20" -33.9822135692559 123.324463333323 -1.15367373147731 -1.18949373147731 -1.11849373147731 22
"529" "Recherche Middle Island_2007" "2007-11-21" -34.0098669900539 123.331128063616 -1.08874357629864 -1.11125357629864 -1.06641357629864 51
"530" "Recherche Middle Island_2007" "2007-11-23" -34.0667508609561 123.307430889505 -1.10751367775141 -1.14415367775141 -1.07136367775141 41
"531" "SW Capes_2009_03" "2009-03-01" -34.0936663265306 114.964109336735 -1.11331957347362 -1.12851957347362 -1.09820957347362 35
"532" "SW Capes_2009_03" "2009-03-03" -33.6911142515924 114.974749283439 -1.02225972308183 -1.03845972308183 -1.00608972308183 35
"533" "SW Capes_2009_03" "2009-03-05" -33.5332184560781 115.003699511979 -1.02853121108045 -1.03964121108045 -1.01744121108045 35
"534" "SW Capes_2009_03" "2009-03-04" -34.3862638457008 115.098596431095 -1.08056689316206 -1.09388689316206 -1.06732689316206 34
"535" "Jurien West_2007" "2007-08-21" -30.2176062977354 114.660072377627 -1.09017854161626 -1.10983854161626 -1.07062854161626 36
"536" "Jurien West_2007" "2007-08-22" -30.2213894914717 114.676010178168 -1.09848951755165 -1.17214951755165 -1.02599951755165 6
"537" "Recherche Middle_2019" "2019-02-04" -34.0920075088732 123.168409473872 -1.21863934133884 -1.22890934133884 -1.20845934133884 20
"538" "Recherche Middle_2019" "2019-02-08" -34.3608864081908 123.539347286572 -1.15789349499035 -1.17460349499035 -1.14138349499035 17
"539" "Recherche Middle_2019" "2019-02-06" -34.0790495023545 123.206105330586 -1.11063443876583 -1.13084443876583 -1.09057443876583 15
"540" "Recherche Middle_2019" "2019-02-07" -34.3448391541732 123.55293471448 -1.12889390000891 -1.13898390000891 -1.11889390000891 20
"541" "Recherche Middle_2019" "2019-02-05" -34.1100936843528 123.163065684519 -1.21937150450755 -1.23612150450755 -1.20288150450755 20
"542" "Recherche Middle_2019" "2019-02-09" -34.3471206508916 123.560958052054 -1.20498786118384 -1.23233786118384 -1.17800786118384 8
"543" "Recherche West_2019" "2019-02-13" -34.0499403482563 121.989054891106 -1.04469555239487 -1.06218555239487 -1.02726555239487 18
"544" "Recherche West_2019" "2019-02-14" -34.0014497632876 122.238237905742 -1.05029246634617 -1.06620246634617 -1.03444246634617 18
"545" "Recherche West_2019" "2019-02-15" -34.0371684104944 121.98222581087 -1.15458035812474 -1.16489035812474 -1.14433035812474 20
"546" "Recherche West_2019" "2019-02-12" -34.0396378024573 122.001083173444 -1.27190298541087 -1.28563298541087 -1.25834298541087 20
"547" "Rottnest_2010" "2010-04-28" -32.0222268436364 115.460263709091 -1.07695131115455 -1.09351131115455 -1.06048131115455 21
"548" "Rottnest_2010" "2010-04-29" -32.0240193984713 115.51890558325 -1.14056474308253 -1.15341474308253 -1.12779474308253 26
"549" "Rottnest_2010" "2010-04-30" -31.9890874515648 115.530992372578 -1.05587835863554 -1.06558835863554 -1.04619835863554 43
"550" "Rottnest_2010" "2010-04-20" -32.0324185051539 115.424223961253 -1.04444247892998 -1.05614247892998 -1.03276247892998 62
"551" "Rottnest_2010" "2010-04-21" -31.9814431466445 115.456348818968 -1.02528798889268 -1.03976798889268 -1.01082798889268 43
"552" "Rottnest_2010" "2010-04-16" -32.01738 115.508458583691 -1.27477068134801 -1.33840068134801 -1.21312068134801 4
"553" "SW Capes_2006" "2006-01-30" -33.7042511658031 114.966054145078 -1.18307873239141 -1.21188873239141 -1.15464873239141 17
"554" "SW Capes_2006" "2006-02-02" -33.5196301075269 115.019026702509 -1.12355326299013 -1.15598326299013 -1.09147326299013 13
"555" "SW Capes_2006" "2006-02-01" -33.5340876216968 114.998240055633 -1.03395219805269 -1.05904219805269 -1.00894219805269 19
"556" "SW Capes_2006" "2006-01-31" -33.6567473509934 114.984241887417 -1.03688464095058 -1.06426464095058 -1.00959464095058 14
"557" "Two Rocks_2010_10" "2010-10-23" -31.4090113075642 115.426009304821 -1.14109774857544 -1.15255774857544 -1.12970774857544 59
"558" "Recherche East_2019" "2019-01-28" -33.8524404634605 124.139236654724 -1.06994903978754 -1.08599903978754 -1.05397903978754 19
"559" "Recherche East_2019" "2019-01-29" -33.755408834613 124.130309018641 -0.965653379305953 -0.989603379305952 -0.941623379305953 17
"560" "Recherche East_2019" "2019-01-30" -33.7213952831203 124.130336922005 -1.09916086771208 -1.13029086771208 -1.06827086771208 15
"561" "Recherche East_2019" "2019-02-01" -33.860989967907 124.134217394379 -1.32557909765041 -1.34293909765041 -1.30853909765041 18
"562" "Recherche East_2019" "2019-02-02" -33.7387269727179 124.090195053879 -1.16782530215299 -1.19080530215299 -1.14534530215299 10
"563" "Recherche East_2019" "2019-01-31" -33.8479726214125 124.131659380242 -1.15116771096333 -1.17135771096333 -1.13126771096333 16
"564" "Montara_2013" "2013-04-22" -12.5458417557834 124.033217949678 -1.01393442180896 -1.02246442180896 -1.00540442180896 24
"565" "Montara_2013" "2013-04-20" -12.8830983499577 124.340514189349 -0.94877721285593 -0.95628721285593 -0.94124721285593 24
"566" "Montara_2013" "2013-04-18" -12.8034619045643 124.277160169433 -1.0154104894993 -1.0246204894993 -1.0062104894993 24
"567" "New Caledonia_2012" "2012-09-27" -20.328859733564 166.204757086505 -0.993742741855494 -1.02932274185549 -0.958132741855494 5
"568" "New Caledonia_2012" "2012-10-19" -18.8639970777778 163.424530077778 -0.976829058196153 -1.02498905819615 -0.928469058196152 3
"569" "New Caledonia_2012" "2012-11-20" -19.8625255791506 158.380542181467 -0.975672476686209 -1.01714247668621 -0.934062476686209 4
"570" "New Caledonia_2012" "2012-10-25" -19.4443635230769 163.251108053846 -0.897256311568154 -0.960026311568154 -0.833246311568154 4
"571" "New Caledonia_2012" "2012-11-22" -19.8984449175258 158.37302207732 -1.00801437900907 -1.05423437900907 -0.961854379009071 4
"572" "New Caledonia_2012" "2012-11-23" -19.8928409109948 158.409876172775 -1.03400262076113 -1.08407262076113 -0.984212620761132 4
"573" "New Caledonia_2012" "2012-11-21" -19.8753392539683 158.34898542328 -1.14729146994428 -1.20569146994428 -1.09013146994428 3
"574" "New Caledonia_2012" "2012-10-23" -19.3568570528053 163.204823122112 -0.948053255860093 -0.981993255860093 -0.913843255860093 4
"575" "New Caledonia_2012" "2012-09-24" -19.7185653076923 165.589409171946 -0.968524116180696 -1.0086741161807 -0.928154116180697 3
"576" "New Caledonia_2012" "2012-09-23" -19.7649120921053 165.601014457237 -0.924942011331863 -0.958342011331863 -0.891152011331863 4
"577" "New Caledonia_2012" "2012-09-22" -19.874894097561 165.521045370732 -0.91681746444055 -0.96146746444055 -0.87153746444055 4
"578" "New Caledonia_2012" "2012-10-18" -18.8736605016949 163.438413566102 -1.12846627361083 -1.16522627361083 -1.09240627361083 4
"579" "New Caledonia_2012" "2012-09-25" -19.85555275 165.572786357143 -0.925722590386592 -0.977152590386592 -0.873702590386592 3
"580" "New Caledonia_2012" "2012-11-24" -19.9081183864734 158.455751690821 -1.02444687650193 -1.05529687650193 -0.993776876501927 4
"581" "New Caledonia_2012" "2012-10-21" -19.053115559322 163.680823728814 -1.02791800238981 -1.06926800238981 -0.98680800238981 2
"582" "New Caledonia_2012" "2012-10-20" -19.0173803518519 163.597094981481 -0.961068934200213 -1.12110893420021 -0.799918934200213 2
"583" "New Caledonia_2012" "2012-09-26" -19.8683249968553 165.838584496855 -0.979032969819548 -1.00966296981955 -0.948292969819548 4
"584" "New Caledonia_2012" "2012-09-21" -19.8474240362538 165.842095006042 -1.06826117851559 -1.10192117851559 -1.03492117851559 4
"585" "New Caledonia_2012" "2012-10-24" -19.2498908611111 163.12913725 -1.01632681970447 -1.10732681970447 -0.925676819704475 4
"586" "New Caledonia_2012" "2012-10-17" -19.1315453658537 163.688543085366 -1.08343585582074 -1.16573585582074 -1.00271585582074 2
"587" "New Caledonia_2012" "2012-10-22" -18.895517 163.4555 -0.557497713891997 -0.934237713891997 -0.146207713891997 1
"588" "New Caledonia_2012" "2012-09-18" -20.3961681351351 166.141520513514 -1.21134331538123 -1.36099331538124 -1.07102331538123 1
"589" "Tonga_2013_07" "2013-07-09" -23.6342143809524 -178.93219047619 -1.04455814180406 -1.10566814180406 -0.984098141804059 3
"590" "Tonga_2013_07" "2013-07-10" -23.6285683597884 -178.935744761905 -1.09211165350467 -1.13368165350467 -1.05131165350467 7
"591" "Tonga_2013_07" "2013-07-08" -23.9387076190476 -179.107938412698 -1.15409812635079 -1.25116812635079 -1.06094812635079 6
"592" "Tonga_2013_07" "2013-07-06" -23.9243366666667 -179.124506074074 -1.10562776452887 -1.16650776452887 -1.04597776452887 6
"593" "Tonga_2013_07" "2013-07-13" -22.5927228318584 -176.918558230089 -1.09646732234627 -1.14295732234627 -1.05064732234627 3
"594" "Tonga_2013_07" "2013-07-14" -22.331705 -176.203763448276 -1.07002588445697 -1.14329588445696 -0.997695884456965 2
"595" "Tonga_2013_07" "2013-07-11" -23.6505430769231 -178.893566923077 -0.878945957510208 -1.03907595751021 -0.711495957510208 4
"596" "Tonga_2013_07" "2013-07-07" -23.9380443103448 -179.14403862069 -1.04034040024816 -1.10612040024816 -0.975100400248161 4
"598" "BIOT_2016" "2016-05-07" -7.34201618717228 72.4545864684821 -1.0603499862484 -1.1020699862484 -1.0190199862484 7
"599" "BIOT_2016" "2016-05-08" -7.39030771484638 72.4512107909103 -0.939403920466266 -0.984073920466266 -0.894333920466266 9
"600" "BIOT_2016" "2016-05-19" -5.3326779505396 72.2306294404666 -0.997415322347677 -1.01123532234768 -0.983585322347678 15
"601" "BIOT_2016" "2016-05-09" -7.25004377486522 72.4472167499427 -1.1185527013016 -1.1458927013016 -1.0915127013016 7
"602" "BIOT_2016" "2016-05-10" -7.25349823529157 72.4014942155528 -1.16295846980681 -1.18189846980681 -1.14424846980681 12
"603" "BIOT_2016" "2016-05-05" -7.40514735256335 72.4314578752214 -1.04368425580088 -1.07233425580088 -1.01517425580088 10
"604" "BIOT_2016" "2016-05-12" -7.23198770791284 72.4356474053617 -1.08687405408836 -1.10318405408836 -1.07064405408836 3
"605" "BIOT_2016" "2016-05-11" -7.22634083470279 72.4203202094209 -1.08215800326987 -1.10826800326987 -1.05624800326987 3
"606" "BIOT_2016" "2016-05-04" -7.33259707078928 72.4533610779483 -1.19562747337126 -1.24178747337126 -1.15074747337126 8
"607" "BIOT_2016" "2016-05-18" -6.65190742655478 71.3560624294705 -1.17964118733286 -1.19659118733286 -1.16291118733286 13
"608" "BIOT_2016" "2016-05-16" -5.25111865214564 71.7937975233254 -1.03628850912489 -1.04704850912489 -1.02555850912489 15
"609" "BIOT_2016" "2016-05-17" -6.63764658669786 71.3376301087574 -1.08083257867983 -1.09263257867983 -1.06908257867983 12
"610" "BIOT_2016" "2016-05-21" -5.30735909039872 71.9743535852252 -0.993903031562252 -1.00129303156225 -0.986513031562252 16
"611" "BIOT_2016" "2016-05-14" -5.42997888344036 71.8272963972338 -1.13124587263183 -1.13825587263183 -1.12427587263183 14
"612" "BIOT_2016" "2016-05-15" -5.25161756086872 71.8096785702188 -1.13972628589862 -1.17033628589862 -1.10951628589862 4
"613" "BIOT_2016" "2016-05-13" -5.4202653730586 71.7565553291853 -0.97586941631875 -1.01774941631875 -0.93385941631875 9
"614" "BIOT_2016" "2016-05-20" -5.31549339968031 72.2518734089099 -1.12552689691362 -1.18146689691362 -1.07059689691362 5
"615" "BIOT_2016" "2016-05-06" -7.39116566877376 72.4450497598707 -1.05487842829256 -1.12061842829256 -0.990038428292562 3
"616" "BIOT_2016" "2016-05-22" -5.27901255139949 71.9679382723989 -1.03615205666182 -1.05830205666182 -1.01410205666182 16
"617" "BIOT_2012" "2012-02-23" -5.25270801822157 71.7977561054422 -1.1338544260065 -1.1449944260065 -1.1227944260065 18
"618" "BIOT_2012" "2012-03-02" -7.14820527470356 72.1272255599473 -0.996840598449842 -1.01934059844984 -0.974330598449842 10
"619" "BIOT_2012" "2012-02-27" -6.11477769730185 71.5093425969646 -1.08346504402843 -1.10303504402843 -1.06400504402843 12
"620" "BIOT_2012" "2012-02-24" -5.34655652584016 71.8070464435659 -1.19209564393285 -1.20349564393285 -1.18078564393285 12
"621" "BIOT_2012" "2012-02-22" -5.30755686310118 71.9747920381827 -1.18703342150314 -1.19716342150314 -1.17696342150314 12
"622" "BIOT_2012" "2012-02-21" -5.53603864685616 72.2286255749354 -1.08689600663757 -1.10017600663757 -1.07370600663757 7
"623" "BIOT_2012" "2012-02-29" -6.20628292073018 71.3257674793698 -1.10047344922867 -1.11647344922867 -1.08459344922867 15
"624" "BIOT_2012" "2012-02-28" -6.11472092720306 71.5100132024266 -1.07152273283244 -1.09134273283244 -1.05181273283244 12
"625" "BIOT_2012" "2012-02-25" -5.43852945590829 71.7787710934744 -1.17526440659164 -1.20180440659164 -1.14910440659164 10
"626" "BIOT_2012" "2012-02-26" -5.53724187394958 72.229472605042 -1.10335681016063 -1.12323681016063 -1.08361681016063 9
